Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
PHL,2006-08-01,2006-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2006,2006,,64.986084,A,base year is 2015
PHL,2007-08-01,2007-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2007,2007,,66.986649,A,base year is 2015
PHL,2008-08-01,2008-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2008,2008,,78.473762,A,base year is 2015
PHL,2009-08-01,2009-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2009,2009,,80.345258,A,base year is 2015
PHL,2010-08-01,2010-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2010,2010,,83.894647,A,base year is 2015
PHL,2011-08-01,2011-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2011,2011,,88.218448,A,base year is 2015
PHL,2012-08-01,2012-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2012,2012,,91.577830,X,base year is 2015
PHL,2013-08-01,2013-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2013,2013,,92.754225,X,base year is 2015
PHL,2014-08-01,2014-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2014,2014,,99.722104,X,base year is 2015
PHL,2015-08-01,2015-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2015,2015,,100.084071,X,base year is 2015
PHL,2016-08-01,2016-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2016,2016,,101.622434,X,base year is 2015
PHL,2017-08-01,2017-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2017,2017,,104.608668,X,base year is 2015
PHL,2018-08-01,2018-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2018,2018,,113.476876,X,base year is 2015
PHL,2019-08-01,2019-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2019,2019,,114.110320,X,base year is 2015
PHL,2020-08-01,2020-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2020,2020,,116.191634,X,base year is 2015
PHL,2021-08-01,2021-08-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7008,August,2021,2021,,123.702464,X,base year is 2015
PHL,2000-09-01,2000-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2000,2000,,51.111200,A,base year is 2015
PHL,2001-09-01,2001-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2001,2001,,53.176299,A,base year is 2015
PHL,2002-09-01,2002-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2002,2002,,54.402452,A,base year is 2015
PHL,2003-09-01,2003-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2003,2003,,54.725124,A,base year is 2015
PHL,2004-09-01,2004-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2004,2004,,58.984390,A,base year is 2015
PHL,2005-09-01,2005-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2005,2005,,62.146573,A,base year is 2015
PHL,2006-09-01,2006-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2006,2006,,64.857016,A,base year is 2015
PHL,2007-09-01,2007-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2007,2007,,67.502924,A,base year is 2015
PHL,2008-09-01,2008-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2008,2008,,78.280159,A,base year is 2015
PHL,2009-09-01,2009-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2009,2009,,80.603396,A,base year is 2015
PHL,2010-09-01,2010-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2010,2010,,84.088250,A,base year is 2015
PHL,2011-09-01,2011-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2011,2011,,88.282982,A,base year is 2015
PHL,2012-09-01,2012-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2012,2012,,91.758814,X,base year is 2015
PHL,2013-09-01,2013-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2013,2013,,93.749636,X,base year is 2015
PHL,2014-09-01,2014-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2014,2014,,99.903087,X,base year is 2015
PHL,2015-09-01,2015-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2015,2015,,99.993579,X,base year is 2015
PHL,2016-09-01,2016-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2016,2016,,101.893910,X,base year is 2015
PHL,2017-09-01,2017-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2017,2017,,105.242111,X,base year is 2015
PHL,2018-09-01,2018-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2018,2018,,115.467699,X,base year is 2015
PHL,2019-09-01,2019-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2019,2019,,114.381796,X,base year is 2015
PHL,2020-09-01,2020-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2020,2020,,116.101142,X,base year is 2015
PHL,2021-09-01,2021-09-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7009,September,2021,2021,,123.340496,X,base year is 2015
PHL,2000-10-01,2000-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2000,2000,,51.369338,A,base year is 2015
PHL,2001-10-01,2001-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2001,2001,,53.176299,A,base year is 2015
PHL,2002-10-01,2002-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2002,2002,,54.208849,A,base year is 2015
PHL,2003-10-01,2003-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2003,2003,,54.660589,A,base year is 2015
PHL,2004-10-01,2004-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2004,2004,,58.984390,A,base year is 2015
PHL,2005-10-01,2005-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2005,2005,,62.404711,A,base year is 2015
PHL,2006-10-01,2006-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2006,2006,,65.244222,A,base year is 2015
PHL,2007-10-01,2007-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2007,2007,,68.019198,A,base year is 2015
PHL,2008-10-01,2008-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2008,2008,,77.828419,A,base year is 2015
PHL,2009-10-01,2009-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2009,2009,,81.377808,A,base year is 2015
PHL,2010-10-01,2010-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2010,2010,,84.217319,A,base year is 2015
PHL,2011-10-01,2011-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2011,2011,,88.992860,A,base year is 2015
PHL,2012-10-01,2012-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2012,2012,,91.668322,X,base year is 2015
PHL,2013-10-01,2013-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2013,2013,,94.292588,X,base year is 2015
PHL,2014-10-01,2014-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2014,2014,,99.903087,X,base year is 2015
PHL,2015-10-01,2015-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2015,2015,,100.084071,X,base year is 2015
PHL,2016-10-01,2016-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2016,2016,,102.346369,X,base year is 2015
PHL,2017-10-01,2017-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2017,2017,,105.604079,X,base year is 2015
PHL,2018-10-01,2018-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2018,2018,,115.558191,X,base year is 2015
PHL,2019-10-01,2019-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2019,2019,,114.562780,X,base year is 2015
PHL,2020-10-01,2020-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2020,2020,,117.006062,X,base year is 2015
PHL,2021-10-01,2021-10-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7010,October,2021,2021,,123.159513,X,base year is 2015
PHL,2000-11-01,2000-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2000,2000,,52.014681,A,base year is 2015
PHL,2001-11-01,2001-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2001,2001,,53.305368,A,base year is 2015
PHL,2002-11-01,2002-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2002,2002,,54.079780,A,base year is 2015
PHL,2003-11-01,2003-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2003,2003,,54.789658,A,base year is 2015
PHL,2004-11-01,2004-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2004,2004,,59.048925,A,base year is 2015
PHL,2005-11-01,2005-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2005,2005,,62.598314,A,base year is 2015
PHL,2006-11-01,2006-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2006,2006,,65.502359,A,base year is 2015
PHL,2007-11-01,2007-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2007,2007,,68.406405,A,base year is 2015
PHL,2008-11-01,2008-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2008,2008,,77.570281,A,base year is 2015
PHL,2009-11-01,2009-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2009,2009,,82.023151,A,base year is 2015
PHL,2010-11-01,2010-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2010,2010,,85.185334,A,base year is 2015
PHL,2011-11-01,2011-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2011,2011,,89.250998,A,base year is 2015
PHL,2012-11-01,2012-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2012,2012,,91.668322,X,base year is 2015
PHL,2013-11-01,2013-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2013,2013,,94.654556,X,base year is 2015
PHL,2014-11-01,2014-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2014,2014,,99.812595,X,base year is 2015
PHL,2015-11-01,2015-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2015,2015,,100.808007,X,base year is 2015
PHL,2016-11-01,2016-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2016,2016,,103.160797,X,base year is 2015
PHL,2017-11-01,2017-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2017,2017,,106.237522,X,base year is 2015
PHL,2018-11-01,2018-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2018,2018,,114.743763,X,base year is 2015
PHL,2019-11-01,2019-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2019,2019,,114.743763,X,base year is 2015
PHL,2020-11-01,2020-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2020,2020,,119.630327,X,base year is 2015
PHL,2021-11-01,2021-11-30,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7011,November,2021,2021,,124.335908,X,base year is 2015
PHL,2000-12-01,2000-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2000,2000,,52.401887,A,base year is 2015
PHL,2001-12-01,2001-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2001,2001,,53.434437,A,base year is 2015
PHL,2002-12-01,2002-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2002,2002,,54.079780,A,base year is 2015
PHL,2003-12-01,2003-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2003,2003,,55.047795,A,base year is 2015
PHL,2004-12-01,2004-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2004,2004,,59.694268,A,base year is 2015
PHL,2005-12-01,2005-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2005,2005,,62.791917,A,base year is 2015
PHL,2006-12-01,2006-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2006,2006,,65.566893,A,base year is 2015
PHL,2007-12-01,2007-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2007,2007,,69.116282,A,base year is 2015
PHL,2008-12-01,2008-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2008,2008,,77.634816,A,base year is 2015
PHL,2009-12-01,2009-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2009,2009,,82.345823,A,base year is 2015
PHL,2010-12-01,2010-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2010,2010,,85.637074,A,base year is 2015
PHL,2011-12-01,2011-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2011,2011,,89.121929,A,base year is 2015
PHL,2012-12-01,2012-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2012,2012,,91.577830,X,base year is 2015
PHL,2013-12-01,2013-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2013,2013,,95.378491,X,base year is 2015
PHL,2014-12-01,2014-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2014,2014,,99.812595,X,base year is 2015
PHL,2015-12-01,2015-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2015,2015,,100.898499,X,base year is 2015
PHL,2016-12-01,2016-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2016,2016,,103.251289,X,base year is 2015
PHL,2017-12-01,2017-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2017,2017,,106.870966,X,base year is 2015
PHL,2018-12-01,2018-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2018,2018,,114.019828,X,base year is 2015
PHL,2019-12-01,2019-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2019,2019,,116.010650,X,base year is 2015
PHL,2020-12-01,2020-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2020,2020,,121.530658,X,base year is 2015
PHL,2021-12-01,2021-12-31,171,'608,Philippines,23013,"Consumer Prices, Food Indices (2015 = 100)",7012,December,2021,2021,,125.331319,X,base year is 2015
PHL,2000-01-01,2000-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2000,2000,,54.159182,X,base year is 2015
PHL,2001-01-01,2001-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2001,2001,,57.323862,X,base year is 2015
PHL,2002-01-01,2002-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2002,2002,,59.193900,X,base year is 2015
PHL,2003-01-01,2003-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2003,2003,,60.344692,X,base year is 2015
PHL,2004-01-01,2004-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2004,2004,,62.070882,X,base year is 2015
PHL,2005-01-01,2005-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2005,2005,,66.602128,X,base year is 2015
PHL,2006-01-01,2006-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2006,2006,,70.557978,X,base year is 2015
PHL,2007-01-01,2007-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2007,2007,,73.219186,X,base year is 2015
PHL,2008-01-01,2008-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2008,2008,,76.599639,X,base year is 2015
PHL,2009-01-01,2009-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2009,2009,,82.065905,X,base year is 2015
PHL,2010-01-01,2010-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2010,2010,,85.230585,X,base year is 2015
PHL,2011-01-01,2011-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2011,2011,,88.611038,X,base year is 2015
PHL,2012-01-01,2012-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2012,2012,,92.135341,X,base year is 2015
PHL,2013-01-01,2013-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2013,2013,,94.751760,X,base year is 2015
PHL,2014-01-01,2014-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2014,2014,,98.302615,X,base year is 2015
PHL,2015-01-01,2015-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2015,2015,,99.797712,X,base year is 2015
PHL,2016-01-01,2016-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2016,2016,,100.545261,X,base year is 2015
PHL,2017-01-01,2017-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2017,2017,,103.068236,X,base year is 2015
PHL,2018-01-01,2018-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2018,2018,,106.619091,X,base year is 2015
PHL,2019-01-01,2019-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2019,2019,,111.335780,X,base year is 2015
PHL,2020-01-01,2020-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2020,2020,,114.626492,X,base year is 2015
PHL,2021-01-01,2021-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2021,2021,,118.904419,X,base year is 2015
PHL,2022-01-01,2022-01-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,2022,2022,,122.524203,X,base year is 2015
PHL,2000-02-01,2000-02-29,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2000,2000,,54.303031,X,base year is 2015
PHL,2001-02-01,2001-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2001,2001,,57.467711,X,base year is 2015
PHL,2002-02-01,2002-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2002,2002,,59.121975,X,base year is 2015
PHL,2003-02-01,2003-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2003,2003,,60.488542,X,base year is 2015
PHL,2004-02-01,2004-02-29,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2004,2004,,62.214731,X,base year is 2015
PHL,2005-02-01,2005-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2005,2005,,66.745977,X,base year is 2015
PHL,2006-02-01,2006-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2006,2006,,71.061450,X,base year is 2015
PHL,2007-02-01,2007-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2007,2007,,73.147261,X,base year is 2015
PHL,2008-02-01,2008-02-29,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2008,2008,,76.887338,X,base year is 2015
PHL,2009-02-01,2009-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2009,2009,,82.425528,X,base year is 2015
PHL,2010-02-01,2010-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2010,2010,,85.662132,X,base year is 2015
PHL,2011-02-01,2011-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2011,2011,,89.689906,X,base year is 2015
PHL,2012-02-01,2012-02-29,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2012,2012,,92.228785,X,base year is 2015
PHL,2013-02-01,2013-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2013,2013,,94.938648,X,base year is 2015
PHL,2014-02-01,2014-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2014,2014,,98.396059,X,base year is 2015
PHL,2015-02-01,2015-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2015,2015,,99.891156,X,base year is 2015
PHL,2016-02-01,2016-02-29,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2016,2016,,100.358373,X,base year is 2015
PHL,2017-02-01,2017-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2017,2017,,103.442011,X,base year is 2015
PHL,2018-02-01,2018-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2018,2018,,107.386924,X,base year is 2015
PHL,2019-02-01,2019-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2019,2019,,111.445470,X,base year is 2015
PHL,2020-02-01,2020-02-29,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2020,2020,,114.187731,X,base year is 2015
PHL,2021-02-01,2021-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2021,2021,,119.014109,X,base year is 2015
PHL,2022-02-01,2022-02-28,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,2022,2022,,122.633893,X,base year is 2015
PHL,2000-03-01,2000-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2000,2000,,54.303031,X,base year is 2015
PHL,2001-03-01,2001-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2001,2001,,57.467711,X,base year is 2015
PHL,2002-03-01,2002-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2002,2002,,59.337749,X,base year is 2015
PHL,2003-03-01,2003-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2003,2003,,60.560466,X,base year is 2015
PHL,2004-03-01,2004-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2004,2004,,62.430504,X,base year is 2015
PHL,2005-03-01,2005-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2005,2005,,66.889826,X,base year is 2015
PHL,2006-03-01,2006-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2006,2006,,71.277223,X,base year is 2015
PHL,2007-03-01,2007-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2007,2007,,73.147261,X,base year is 2015
PHL,2008-03-01,2008-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2008,2008,,77.462734,X,base year is 2015
PHL,2009-03-01,2009-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2009,2009,,82.569377,X,base year is 2015
PHL,2010-03-01,2010-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2010,2010,,85.805981,X,base year is 2015
PHL,2011-03-01,2011-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2011,2011,,89.977605,X,base year is 2015
PHL,2012-03-01,2012-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2012,2012,,92.415672,X,base year is 2015
PHL,2013-03-01,2013-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2013,2013,,94.938648,X,base year is 2015
PHL,2014-03-01,2014-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2014,2014,,98.302615,X,base year is 2015
PHL,2015-03-01,2015-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2015,2015,,99.797712,X,base year is 2015
PHL,2016-03-01,2016-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2016,2016,,100.358373,X,base year is 2015
PHL,2017-03-01,2017-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2017,2017,,103.442011,X,base year is 2015
PHL,2018-03-01,2018-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2018,2018,,107.935376,X,base year is 2015
PHL,2019-03-01,2019-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2019,2019,,111.555160,X,base year is 2015
PHL,2020-03-01,2020-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2020,2020,,113.968350,X,base year is 2015
PHL,2021-03-01,2021-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2021,2021,,118.685038,X,base year is 2015
PHL,2022-03-01,2022-03-31,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,2022,2022,,123.401726,X,base year is 2015
PHL,2000-04-01,2000-04-30,171,'608,Philippines,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2000,2000,,54.446880,X,base year is 2015
